Kommun/Landsting;Nyckeltal;År;Visat Värde
Vilhelmina;Förvärvsarbetande invånare 50-59 år, andel (%);2010;80.019399
Vilhelmina;Förvärvsarbetande invånare 60-64 år, andel (%);2008;58.076923
Vilhelmina;Förvärvsarbetande invånare 60-64 år, andel (%);2009;57.085828
Vilhelmina;Förvärvsarbetande invånare 60-64 år, andel (%);2010;60.960334
Vilhelmina;Mediannettoinkomst, kr/inv 20+;2008;157925
Vilhelmina;Mediannettoinkomst, kr/inv 20+;2009;160223
Vilhelmina;Mediannettoinkomst, kr/inv 20+;2010;162900
Vilhelmina;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.64492933
Vilhelmina;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.4
Vilhelmina;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;16.11703447
Vilhelmina;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;17.2
Vilhelmina;Utpendlingsomfattning i kommunen, (%);2008;16.719847
Vilhelmina;Utpendlingsomfattning i kommunen, (%);2009;17.108753
Vilhelmina;Utpendlingsomfattning i kommunen, (%);2010;17.422748
Vimmerby;Arbetslöshet, (%);2008;3.706953
Vimmerby;Arbetslöshet, (%);2009;6.952988
Vimmerby;Arbetslöshet, (%);2010;8.182819
Vimmerby;Arbetslöshet, (%);2011;6.501274
Vimmerby;Arbetslöshet, (%);2012;6.747231
Vimmerby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.177585
Vimmerby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;26.278781
Vimmerby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;25.485175
Vimmerby;Förvärvsarbetande i privat sektor, andel (%);2008;69.429098
Vimmerby;Förvärvsarbetande i privat sektor, andel (%);2009;68.330346
Vimmerby;Förvärvsarbetande i privat sektor, andel (%);2010;69.568733
Vimmerby;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.117601
Vimmerby;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.01944
Vimmerby;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.911051
Vimmerby;Förvärvsarbetande invånare 16-19 år, andel (%);2008;20.764463
Vimmerby;Förvärvsarbetande invånare 16-19 år, andel (%);2009;18.456726
Vimmerby;Förvärvsarbetande invånare 16-19 år, andel (%);2010;24.973985
Vimmerby;Förvärvsarbetande invånare 20-24 år, andel (%);2008;69.360269
Vimmerby;Förvärvsarbetande invånare 20-24 år, andel (%);2009;61.173815
Vimmerby;Förvärvsarbetande invånare 20-24 år, andel (%);2010;65.418502
Vimmerby;Förvärvsarbetande invånare 20-64 år, andel (%);2008;82.555453
Vimmerby;Förvärvsarbetande invånare 20-64 år, andel (%);2009;78.68244
Vimmerby;Förvärvsarbetande invånare 20-64 år, andel (%);2010;80.706076
Vimmerby;Förvärvsarbetande invånare 25-34 år, andel (%);2008;83.620096
Vimmerby;Förvärvsarbetande invånare 25-34 år, andel (%);2009;78.829135
Vimmerby;Förvärvsarbetande invånare 25-34 år, andel (%);2010;81.509177
Vimmerby;Förvärvsarbetande invånare 35-49 år, andel (%);2008;88.697629
Vimmerby;Förvärvsarbetande invånare 35-49 år, andel (%);2009;85.106383
Vimmerby;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.79946
Vimmerby;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.593301
Vimmerby;Förvärvsarbetande invånare 50-59 år, andel (%);2009;81.994192
Vimmerby;Förvärvsarbetande invånare 50-59 år, andel (%);2010;83.843874
Vimmerby;Förvärvsarbetande invånare 60-64 år, andel (%);2008;71.216098
Vimmerby;Förvärvsarbetande invånare 60-64 år, andel (%);2009;69.572506
Vimmerby;Förvärvsarbetande invånare 60-64 år, andel (%);2010;70.628768
Vimmerby;Mediannettoinkomst, kr/inv 20+;2008;175384
Vimmerby;Mediannettoinkomst, kr/inv 20+;2009;177760
Vimmerby;Mediannettoinkomst, kr/inv 20+;2010;180985
Vimmerby;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.34801762
Vimmerby;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.1
Vimmerby;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.52202643
Vimmerby;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.2
Vimmerby;Utpendlingsomfattning i kommunen, (%);2008;18.21889
Vimmerby;Utpendlingsomfattning i kommunen, (%);2009;19.867641
Vimmerby;Utpendlingsomfattning i kommunen, (%);2010;19.757412
Vindeln;Arbetslöshet, (%);2008;3.912214
Vindeln;Arbetslöshet, (%);2009;7.519747
Vindeln;Arbetslöshet, (%);2010;7.513705
Vindeln;Arbetslöshet, (%);2011;6.632158
Vindeln;Arbetslöshet, (%);2012;6.887417
Vindeln;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;30.128455
Vindeln;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;31.863561
Vindeln;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;30.557801
Vindeln;Förvärvsarbetande i privat sektor, andel (%);2008;61.074348
Vindeln;Förvärvsarbetande i privat sektor, andel (%);2009;59.442596
Vindeln;Förvärvsarbetande i privat sektor, andel (%);2010;61.398545
Vindeln;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.47645
Vindeln;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.658902
Vindeln;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.042037
Vindeln;Förvärvsarbetande invånare 16-19 år, andel (%);2008;18.584071
Vindeln;Förvärvsarbetande invånare 16-19 år, andel (%);2009;18.412698
Vindeln;Förvärvsarbetande invånare 16-19 år, andel (%);2010;19.934641
Vindeln;Förvärvsarbetande invånare 20-24 år, andel (%);2008;72.791519
Vindeln;Förvärvsarbetande invånare 20-24 år, andel (%);2009;64.561404
Vindeln;Förvärvsarbetande invånare 20-24 år, andel (%);2010;67.567568
Vindeln;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.117021
Vindeln;Förvärvsarbetande invånare 20-64 år, andel (%);2009;76.949268
Vindeln;Förvärvsarbetande invånare 20-64 år, andel (%);2010;79.760684
Vindeln;Förvärvsarbetande invånare 25-34 år, andel (%);2008;84.146341
Vindeln;Förvärvsarbetande invånare 25-34 år, andel (%);2009;76.241901
Vindeln;Förvärvsarbetande invånare 25-34 år, andel (%);2010;80.638298
Vindeln;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.655315
Vindeln;Förvärvsarbetande invånare 35-49 år, andel (%);2009;83.701367
Vindeln;Förvärvsarbetande invånare 35-49 år, andel (%);2010;85.625
Vindeln;Förvärvsarbetande invånare 50-59 år, andel (%);2008;85.586735
Vindeln;Förvärvsarbetande invånare 50-59 år, andel (%);2009;82.749676
Vindeln;Förvärvsarbetande invånare 50-59 år, andel (%);2010;83.708609
Vindeln;Förvärvsarbetande invånare 60-64 år, andel (%);2008;66.458333
Vindeln;Förvärvsarbetande invånare 60-64 år, andel (%);2009;61.884368
Vindeln;Förvärvsarbetande invånare 60-64 år, andel (%);2010;67.567568
Vindeln;Mediannettoinkomst, kr/inv 20+;2008;164550
Vindeln;Mediannettoinkomst, kr/inv 20+;2009;164522
Vindeln;Mediannettoinkomst, kr/inv 20+;2010;167132
Vindeln;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.51499516
Vindeln;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.6
Vindeln;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;13.09255079
Vindeln;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.8
Vindeln;Utpendlingsomfattning i kommunen, (%);2008;26.158038
Vindeln;Utpendlingsomfattning i kommunen, (%);2009;26.663894
Vindeln;Utpendlingsomfattning i kommunen, (%);2010;26.637025
Vingåker;Arbetslöshet, (%);2008;4.321821
Vingåker;Arbetslöshet, (%);2009;6.293571
Vingåker;Arbetslöshet, (%);2010;9.450507
Vingåker;Arbetslöshet, (%);2011;7.981957
Vingåker;Arbetslöshet, (%);2012;8.869843
Vingåker;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;31.15528
Vingåker;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;30.954852
Vingåker;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;29.33162
Vingåker;Förvärvsarbetande i privat sektor, andel (%);2008;62.857143
Vingåker;Förvärvsarbetande i privat sektor, andel (%);2009;62.895693
Vingåker;Förvärvsarbetande i privat sektor, andel (%);2010;64.550129
Vingåker;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.826087
Vingåker;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.047743
Vingåker;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.37018
Vingåker;Förvärvsarbetande invånare 16-19 år, andel (%);2008;17.61658
Vingåker;Förvärvsarbetande invånare 16-19 år, andel (%);2009;13.73913
Vingåker;Förvärvsarbetande invånare 16-19 år, andel (%);2010;17.844523
Vingåker;Förvärvsarbetande invånare 20-24 år, andel (%);2008;63.611111
Vingåker;Förvärvsarbetande invånare 20-24 år, andel (%);2009;56.01023
Vingåker;Förvärvsarbetande invånare 20-24 år, andel (%);2010;57.04388
Vingåker;Förvärvsarbetande invånare 20-64 år, andel (%);2008;78.011433
Vingåker;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75.335674
Vingåker;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.202374
Vingåker;Förvärvsarbetande invånare 25-34 år, andel (%);2008;76.584022
Vingåker;Förvärvsarbetande invånare 25-34 år, andel (%);2009;73.492286
Vingåker;Förvärvsarbetande invånare 25-34 år, andel (%);2010;74.583333
Vingåker;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.49747
Vingåker;Förvärvsarbetande invånare 35-49 år, andel (%);2009;82.588774
Vingåker;Förvärvsarbetande invånare 35-49 år, andel (%);2010;83.886256
Vingåker;Förvärvsarbetande invånare 50-59 år, andel (%);2008;81.23534
Vingåker;Förvärvsarbetande invånare 50-59 år, andel (%);2009;80.902498
Vingåker;Förvärvsarbetande invånare 50-59 år, andel (%);2010;80.909829
Vingåker;Förvärvsarbetande invånare 60-64 år, andel (%);2008;63.129973
Vingåker;Förvärvsarbetande invånare 60-64 år, andel (%);2009;61.066667
Vingåker;Förvärvsarbetande invånare 60-64 år, andel (%);2010;63.474692
Vingåker;Mediannettoinkomst, kr/inv 20+;2008;173738
Vingåker;Mediannettoinkomst, kr/inv 20+;2009;174652
Vingåker;Mediannettoinkomst, kr/inv 20+;2010;177927
Vingåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.66328917
Vingåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.8
Vingåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;11.53546376
Vingåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.8
Vingåker;Utpendlingsomfattning i kommunen, (%);2008;40.149068
Vingåker;Utpendlingsomfattning i kommunen, (%);2009;41.022314
Vingåker;Utpendlingsomfattning i kommunen, (%);2010;41.953728
Vårgårda;Arbetslöshet, (%);2008;2.844175
Vårgårda;Arbetslöshet, (%);2009;6.030834
Vårgårda;Arbetslöshet, (%);2010;7.914649
Vårgårda;Arbetslöshet, (%);2011;6.720389
Vårgårda;Arbetslöshet, (%);2012;6.678838
Vårgårda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;26.451848
Vårgårda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;27.190332
Vårgårda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;27.154773
Vårgårda;Förvärvsarbetande i privat sektor, andel (%);2008;68.68742
Vårgårda;Förvärvsarbetande i privat sektor, andel (%);2009;67.654834
Vårgårda;Förvärvsarbetande i privat sektor, andel (%);2010;67.692308
Vårgårda;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.058438
Vårgårda;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.304381
Vårgårda;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.317887
Vårgårda;Förvärvsarbetande invånare 16-19 år, andel (%);2008;22.777778
Vårgårda;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.127072
Vårgårda;Förvärvsarbetande invånare 16-19 år, andel (%);2010;23.41954
Vårgårda;Förvärvsarbetande invånare 20-24 år, andel (%);2008;73.524962
Vårgårda;Förvärvsarbetande invånare 20-24 år, andel (%);2009;63.249211
Vårgårda;Förvärvsarbetande invånare 20-24 år, andel (%);2010;68.240343
Vårgårda;Förvärvsarbetande invånare 20-64 år, andel (%);2008;82.572614
Vårgårda;Förvärvsarbetande invånare 20-64 år, andel (%);2009;80.051397
Vårgårda;Förvärvsarbetande invånare 20-64 år, andel (%);2010;81.45706
Vårgårda;Förvärvsarbetande invånare 25-34 år, andel (%);2008;83.448873
Vårgårda;Förvärvsarbetande invånare 25-34 år, andel (%);2009;80.461812
Vårgårda;Förvärvsarbetande invånare 25-34 år, andel (%);2010;82.265552
Vårgårda;Förvärvsarbetande invånare 35-49 år, andel (%);2008;87.394209
Vårgårda;Förvärvsarbetande invånare 35-49 år, andel (%);2009;85.428698
Vårgårda;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.633885
Vårgårda;Förvärvsarbetande invånare 50-59 år, andel (%);2008;85.374388
Vårgårda;Förvärvsarbetande invånare 50-59 år, andel (%);2009;84.005563
Vårgårda;Förvärvsarbetande invånare 50-59 år, andel (%);2010;84.497207
Vårgårda;Förvärvsarbetande invånare 60-64 år, andel (%);2008;69.88417
Vårgårda;Förvärvsarbetande invånare 60-64 år, andel (%);2009;70.27027
Vårgårda;Förvärvsarbetande invånare 60-64 år, andel (%);2010;71.668823
Vårgårda;Mediannettoinkomst, kr/inv 20+;2008;181751
Vårgårda;Mediannettoinkomst, kr/inv 20+;2009;185455
Vårgårda;Mediannettoinkomst, kr/inv 20+;2010;189309
Vårgårda;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.70762712
Vårgårda;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.5
Vårgårda;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;13.05992736
Vårgårda;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;13
Vårgårda;Utpendlingsomfattning i kommunen, (%);2008;42.672492
Vårgårda;Utpendlingsomfattning i kommunen, (%);2009;44.561934
Vårgårda;Utpendlingsomfattning i kommunen, (%);2010;45.301205
Vänersborg;Arbetslöshet, (%);2008;3.679435
Vänersborg;Arbetslöshet, (%);2009;6.548193
Vänersborg;Arbetslöshet, (%);2010;9.483638
Vänersborg;Arbetslöshet, (%);2011;7.955075
Vänersborg;Arbetslöshet, (%);2012;10.623395
Vänersborg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;34.045986
Vänersborg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;34.492896
Vänersborg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;34.165067
Vänersborg;Förvärvsarbetande i privat sektor, andel (%);2008;57.759465
Vänersborg;Förvärvsarbetande i privat sektor, andel (%);2009;56.736894
Vänersborg;Förvärvsarbetande i privat sektor, andel (%);2010;57.383637
Vänersborg;Förvärvsarbetande i övriga sektorer, andel (%);2008;2.812194
Vänersborg;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.209211
Vänersborg;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.089012
Vänersborg;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.838057
Vänersborg;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.416896
Vänersborg;Förvärvsarbetande invånare 16-19 år, andel (%);2010;17.672622
Vänersborg;Förvärvsarbetande invånare 20-24 år, andel (%);2008;61.404358
Vänersborg;Förvärvsarbetande invånare 20-24 år, andel (%);2009;49.003795
Vänersborg;Förvärvsarbetande invånare 20-24 år, andel (%);2010;56.575342
Vänersborg;Förvärvsarbetande invånare 20-64 år, andel (%);2008;79.790637
Vänersborg;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75.806452
Vänersborg;Förvärvsarbetande invånare 20-64 år, andel (%);2010;77.060493
Vänersborg;Förvärvsarbetande invånare 25-34 år, andel (%);2008;78.915019
Vänersborg;Förvärvsarbetande invånare 25-34 år, andel (%);2009;73.355263
Vänersborg;Förvärvsarbetande invånare 25-34 år, andel (%);2010;73.96547
Vänersborg;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.509636
Vänersborg;Förvärvsarbetande invånare 35-49 år, andel (%);2009;83.398411
Vänersborg;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.272396
Vänersborg;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.264706
Vänersborg;Förvärvsarbetande invånare 50-59 år, andel (%);2009;82.447939
Vänersborg;Förvärvsarbetande invånare 50-59 år, andel (%);2010;82.686567
Vänersborg;Förvärvsarbetande invånare 60-64 år, andel (%);2008;68.131021
Vänersborg;Förvärvsarbetande invånare 60-64 år, andel (%);2009;67.172306
Vänersborg;Förvärvsarbetande invånare 60-64 år, andel (%);2010;67.625899
Vänersborg;Mediannettoinkomst, kr/inv 20+;2008;180221
Vänersborg;Mediannettoinkomst, kr/inv 20+;2009;181762
Vänersborg;Mediannettoinkomst, kr/inv 20+;2010;184601
Vänersborg;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.63400389
Vänersborg;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.7
Vänersborg;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;13.71094836
Vänersborg;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;13.2
Vänersborg;Utpendlingsomfattning i kommunen, (%);2008;44.597476
Vänersborg;Utpendlingsomfattning i kommunen, (%);2009;45.823126
Vänersborg;Utpendlingsomfattning i kommunen, (%);2010;46.659069
Vännäs;Arbetslöshet, (%);2008;2.933222
Vännäs;Arbetslöshet, (%);2009;4.449938
Vännäs;Arbetslöshet, (%);2010;6.594084
Vännäs;Arbetslöshet, (%);2011;6.51909
Vännäs;Arbetslöshet, (%);2012;6.280488
Vännäs;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;35.457967
Vännäs;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;35.805955
Vännäs;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;34.717359
