key	value
2471	U. Våldsbrott där offret är i nära relation med gärningsmannen, antal/1000 inv.
2472	U. Våldsbrott där offret är obekant med gärningsmannen, antal/1000 inv.
2473	U. Väntat högst 90 dagar på besök i specialiserad vård, andel (%)
2474	U. Väntat högst 90 dagar på besök i vuxenpsykiatri, andel (%)
2475	U. Väntat högst 90 dagar på operation i specialiserad vård, andel (%)
2476	U. Väntetid i antal dagar från ansökningsdatum till erbjudet inflyttningsdatum till särskilt boende, medelvärde
2477	U. Väntetid i antal dagar från ansökningsdatum till erbjudet inflyttningsdatum till särskilt boende, median
2478	U. Väntetid i antal dagar från första kontakttillfället vid nybesök till beslut inom försörjningsstöd, medelvärde
2479	U. Väntetid i antal dagar från första kontakttillfället vid nybesök till beslut inom försörjningsstöd, median
2480	U. Väntetid i antal dagar för de barn som inte fått plats på förskola på önskat placeringsdatum, medelvärde
2481	U. Väntetid i antal dagar för de barn som inte fått plats på förskola på önskat placeringsdatum, median
2482	U. Väntetid till bypass-operation, antal dagar (median)
2483	U. Väntetid till första besöket hos en specialist vid utredning för prostatacancer, tid i dagar
2484	U. Väntetid till operation efter ankomst till sjukhus vid höftfraktur, timmar/patient (medelvärde)
2485	U. Väntetid till specialistklinik till beslut om behandling för lungcancer, tid i dagar
2486	U. Värmeförbrukning (ej korrigerad) lokaler, kWh/kvm
2487	U. Värmeförbrukning (ej korrigerad) lokaler (sjukhus kategori 1), kWh/kvm
2488	U. Värmeförbrukning (ej korrigerad) lokaler (sjukhus kategori 2), kWh/kvm
2489	U. Värmeförbrukning (ej korrigerad) lokaler (sjukhus kategori 3), kWh/kvm
2490	U. Värmeförbrukning (ej korrigerad) lokaler (sjukhus), kWh/kvm
2491	U. Värmeförbrukning (ej korrigerad) lokaler (vårdcentraler), kWh/kvm
2492	U. Värmeförbrukning (ej korrigerad) lokaler (övriga anläggningar), kWh/kvm
2493	U. Värmeförbrukning (graddagskorrigerad) lokaler, kWh/kvm
2494	U. Värmeförbrukning (graddagskorrigerad) lokaler (sjukhus kategori 1), kWh/kvm
2495	U. Värmeförbrukning (graddagskorrigerad) lokaler (sjukhus kategori 2), kWh/kvm
2496	U. Värmeförbrukning (graddagskorrigerad) lokaler (sjukhus kategori 3), kWh/kvm
2497	U. Värmeförbrukning (graddagskorrigerad) lokaler (sjukhus), kWh/kvm
2498	U. Värmeförbrukning (graddagskorrigerad) lokaler (vårdcentraler), kWh/kvm
2499	U. Värmeförbrukning (graddagskorrigerad) lokaler (övriga anläggningar), kWh/kvm
2500	U. Värmeförbrukning (värmeindexkorrigerad) lokaler, kWh/kvm
2501	U. Värmeförbrukning (värmeindexkorrigerad) lokaler (sjukhus kategori 1), kWh/kvm
2502	U. Värmeförbrukning (värmeindexkorrigerad) lokaler (sjukhus kategori 2), kWh/kvm
2503	U. Värmeförbrukning (värmeindexkorrigerad) lokaler (sjukhus kategori 3), kWh/kvm
2504	U. Värmeförbrukning (värmeindexkorrigerad) lokaler (sjukhus), kWh/kvm
2505	U. Värmeförbrukning (värmeindexkorrigerad) lokaler (vårdcentraler), kWh/kvm
2506	U. Värmeförbrukning (värmeindexkorrigerad) lokaler (övriga anläggningar), kWh/kvm
2507	U. Ytterfall insatser inom LSS enligt KPB, andel brukare (%)
2508	U. Ytterfall ordinärt boende enligt KPB, andel brukare (%)
2509	U. Ytterfall ordinärt och särskilt boende enligt KPB, andel brukare (%)
2510	U. Ytterfall särskilt boende enligt KPB, andel brukare (%)
2511	U. Årsarbetare lantmäteri, antal
2512	U. Årsarbeten inom hemtjänst i ordinärt boende för äldre, egen och enskild regi, antal/brukare
2513	U. Årsarbeten i äldreboende/korttidsboende i egen och enskild regi, antal/brukare
2514	U. Återinläggning på IVA, andel (%)
2515	U. Återinskrivningar för strokesjukvård inom 1 år efter stroke, andel (%)
2516	U. Åtgärdbar dödlighet i ischemisk hjärtsjukdom, antal/100 000 inv. < 80 år
2517	U. Öppen verksamhet finns för personer med psykisk funktionsnedsättning, (Ja=1, Nej=0)
2518	U. Överrenskommelse finns om samarbete med landsting inom personer med psykisk funktionsnedsättning, (Ja=1, Nej=0)
2519	U. Övriga kostnader för LSS, kr/inv 0-64 år
2520	U. Övriga kostnader lantmäteri, kkr
2521	Verksamhetens intäkter kommun, kr/inv
2522	Verksamhetens intäkter koncernen, kr/inv
2523	Verksamhetens intäkter landsting, kr/inv
2524	Verksamhetens intäkter landstingskoncern, kr/inv
2525	Verksamhetens kostnader koncernen, kr/inv
2526	Verksamhetens kostnader landsting, kr/inv
2527	Verksamhetens kostnader landstingskoncern, kr/inv
2528	Verksamhetens kostnader totalt, kr/inv
2529	Verksamhetens nettokostnader koncernen, kr/inv
2530	Verksamhetens nettokostnader landsting, kr/inv
2531	Verksamhetens nettokostnader landstingskoncern, kr/inv
2532	Verksamhetens nettokostnader totalt, kr/inv
2533	Verksamhetens nettokostnad som andel av skatteintäkter och generella statsbidrag, (%)
2534	Viktade vårdkontakter för allmänläkarvård i primärvård, antal/inv
2535	Viktade vårdkontakter för barnhälsovård i primärvård, antal/barn 0-6 år
2536	Viktade vårdkontakter för hemsjukvård, antal/inv
2537	Viktade vårdkontakter för mottagningsverksamhet i specialiserad somatisk (kroppslig) vård, antal/inv
2538	Viktade vårdkontakter för mödrahälsovård i primärvård, antal/kvinna 15-54 år
2539	Viktade vårdkontakter för primärvård totalt exkl. primärvårdsansluten hemsjukvård, antal/inv
2540	Viktade vårdkontakter för sjukgymnastik i primärvård, antal/inv
2541	Viktade vårdkontakter för sjukgymnastik och arbetsterapi i primärvård, antal/inv
2542	Viktade vårdkontakter för sjuksköterskevård i primärvård, antal/inv
2543	Viktade vårdkontakter för specialiserad psykiatrisk mottagningsverksamhet, antal/inv
2544	Viktade vårdkontakter för specialiserad psykiatrisk vård totalt, antal/inv
2545	Viktade vårdkontakter för specialiserad somatisk (kroppslig) vård totalt, antal/inv
2546	Vårddygn i familjehem, antal/inv 0-20 år
2547	Vårddygn i familjehemsvård av totalt antal vårddygn för barn och unga 0-20 år, andel  (%)
2548	Vårddygn i familjehem vuxna missbrukare, antal/inv 21-64 år
2549	Vårddygn i frivillig familjehemsvård för vuxna personer med missbruksproblem, antal/inskrivning
2550	Vårddygn i institutionsvård, antal/inv 0-20 år
2551	Vårddygn i institutionsvård av totalt antal vårddygn för barn och unga 0-20 år, andel  (%)
2552	Vårddygn i institutionsvård vuxna missbrukare, antal/inv 21-64 år
2553	Vård och omsorg om äldre och funktionshindrade i egen regi, andel (%)
2554	Vårdplatser Geriatrisk vård, antal
2555	Vårdplatser Kirurgisk korttidsvård, antal
2556	Vårdplatser Medicinsk korttidsvård, antal
2557	Vårdplatser Ofördelad korttidsvård, antal
2558	Vårdplatser Sluten primärvård, antal
2559	Vårdplatser Specialiserad psykiatrisk vård, antal
2560	Vårdplatser Specialiserad somatisk vård, antal
2561	Vårdplatser totalt, antal
2562	Vårdplatser Övrig specialiserad somatisk vård, antal
2563	Vårdtid i dagar, antal/100 000 inv.
2564	Vårdtid i dagar i åldersgruppen 0-14 år, andel (%)
2565	Vårdtid i dagar i åldersgruppen 0-14 år, antal/100 000 inv.
2566	Vårdtid i dagar i åldersgruppen 15-24 år, andel (%)
2567	Vårdtid i dagar i åldersgruppen 15-24 år, antal/100 000 inv.
2568	Vårdtid i dagar i åldersgruppen 25-44 år, andel (%)
2569	Vårdtid i dagar i åldersgruppen 25-44 år, antal/100 000 inv.
2570	Vårdtid i dagar i åldersgruppen 45-64 år, andel (%)
2571	Vårdtid i dagar i åldersgruppen 45-64 år, antal/100 000 inv.
2572	Vårdtid i dagar i åldersgruppen 65-74 år, andel (%)
2573	Vårdtid i dagar i åldersgruppen 65-74 år, antal/100 000 inv.
2574	Vårdtid i dagar i åldersgruppen 75-84 år, andel (%)
2575	Vårdtid i dagar i åldersgruppen 75-84 år, antal/100 000 inv.
2576	Vårdtid i dagar i åldersgruppen 85+ år, andel (%)
2577	Vårdtid i dagar i åldersgruppen 85+ år, antal/100 000 inv.
2578	Vårdtillfällen, antal/100 000 inv.
2579	Vårdtillfällen i specialiserad psykiatrisk slutenvård, antal/100 000 inv.
2580	Vårdtillfällen i specialiserad somatisk slutenvård, antal/100 000 inv.
2581	Vårdtillfällen i åldersgruppen 0-14 år, andel (%)
2582	Vårdtillfällen i åldersgruppen 0-14 år, antal/100 000 inv.
2583	Vårdtillfällen i åldersgruppen 15-24 år, andel (%)
2584	Vårdtillfällen i åldersgruppen 15-24 år, antal/100 000 inv.
2585	Vårdtillfällen i åldersgruppen 25-44 år, andel (%)
2586	Vårdtillfällen i åldersgruppen 25-44 år, antal/100 000 inv.
2587	Vårdtillfällen i åldersgruppen 45-64 år, andel (%)
2588	Vårdtillfällen i åldersgruppen 45-64 år, antal/100 000 inv.
2589	Vårdtillfällen i åldersgruppen 65-74 år, andel (%)
2590	Vårdtillfällen i åldersgruppen 65-74 år, antal/100 000 inv.
2591	Vårdtillfällen i åldersgruppen 75-84 år, andel (%)
2592	Vårdtillfällen i åldersgruppen 75-84 år, antal/100 000 inv.
2593	Vårdtillfällen i åldersgruppen 85+ år, andel (%)
2594	Vårdtillfällen i åldersgruppen 85+ år, antal/100 000 inv.
2595	Åldersrelaterat bidrag, kr/inv (-2004)
2596	Årets resultat företagen, kr/inv
2597	Årets resultat kommun, kr/inv
2598	Årets resultat koncern, kr/inv
2599	Årets resultat landsting, kr/inv
2600	Årets resultat landstingskoncern, kr/inv
2601	Årets resultat som andel av skatt & generella statsbidrag kommun, (%)
2602	Årets resultat som andel av skatt & generella statsbidrag koncern, (%)
2603	Årsarbetare i fritidshem med pedagogisk högskoleexamen, andel (%)
2604	Årsarbetare i förskolan med pedagogisk högskoleexamen, andel (%)
2605	Årsarbetare inom förskola-skolbarnsomsorg, egen regi, antal/1000 inv
2606	Årsarbetare inom  insatser för funktionsnedsatta enl SoL/HSL, egen regi, antal/brukare
2607	Årsarbetare inom  insatser för funktionsnedsatta enl SoL i ordinärt boende, egen regi, antal/brukare
2608	Årsarbetare inom  insatser för funktionsnedsatta enl SoL i särskilt boende, egen regi, antal/brukare
2609	Årsarbetare inom  ordinärt boende för äldre, egen regi, antal/brukare
2610	Årsarbetare inom särskilt boende för äldre, egen regi, antal/brukare
2611	Årsarbetare inom utbildningsverksamhet, egen regi, antal/1000 inv
2612	Årsarbetare inom vård och omsorg om äldre och funktionsnedsatta, egen regi, antal/1000 inv
2613	Årsarbetare inom  äldreomsorg , egen regi, antal/brukare
2614	Årsarbetare, kommunalt anställda administratörer, antal
2615	Årsarbetare, kommunalt anställda barnskötare, antal
2616	Årsarbetare, kommunalt anställda bibliotekarier, antal
2617	Årsarbetare, kommunalt anställda dagbarnvårdare, antal
2618	Årsarbetare, kommunalt anställda elevassistenter, antal
2619	Årsarbetare, kommunalt anställda fritidsledare  , antal
2620	Årsarbetare, kommunalt anställda fritidspedagoger, antal
2621	Årsarbetare, kommunalt anställda förskollärare , antal
2622	Årsarbetare, kommunalt anställda grundskollärare, antal
2623	Årsarbetare, kommunalt anställda gymnasielärare, antal
2624	Årsarbetare, kommunalt anställda handläggare, antal
2625	Årsarbetare, kommunalt anställda i hantverkararbete, antal
2626	Årsarbetare, kommunalt anställda i köks- och måltidsarbete, antal
2627	Årsarbetare, kommunalt anställda i ledningsarbete, antal
2628	Årsarbetare, kommunalt anställda ingenjörer, antal
2629	Årsarbetare, kommunalt anställda inom förskola och skolbarnsomsorg, antal
2630	Årsarbetare, kommunalt anställda inom grundskola inkl förskoleklass, antal
2631	Årsarbetare, kommunalt anställda inom gymnasium/komvux, antal
2632	Årsarbetare, kommunalt anställda inom individ- och familjeomsorg, antal
2633	Årsarbetare, kommunalt anställda inom kultur och fritid, antal
2634	Årsarbetare, kommunalt anställda inom rehabilitering, antal
2635	Årsarbetare, kommunalt anställda inom städ, tvätt och renhållning, antal
2636	Årsarbetare, kommunalt anställda inom vård och omsorg om äldre och funktionshindrade, antal
2637	Årsarbetare, kommunalt anställda inom övrig kultur och fritid, antal
2638	Årsarbetare, kommunalt anställda inom övrigt lärararbete, antal
2639	Årsarbetare, kommunalt anställda inom övrigt socialt kurativt arbete, antal
2640	Årsarbetare, kommunalt anställda inom övrig verksamhet, antal
2641	Årsarbetare, kommunalt anställda inom övrig vård och omsorg, antal
2642	Årsarbetare, kommunalt anställda i räddningstjänstarbete, antal
2643	Årsarbetare, kommunalt anställda i övrigt förskolearbete, antal
2644	Årsarbetare, kommunalt anställda månadsavlönade, antal
2645	Årsarbetare, kommunalt anställda personliga assistenter, antal
2646	Årsarbetare, kommunalt anställda sjuksköterskor, antal
2647	Årsarbetare, kommunalt anställda socialsekreterare m fl, antal
2648	Årsarbetare, kommunalt anställda tekniker, antal
2649	Årsarbetare, kommunalt anställda teknisk handläggare, antal
2650	Årsarbetare, kommunalt anställda timavlönade, antal
2651	Årsarbetare, kommunalt anställda undersköterskor/ skötare, antal
2652	Årsarbetare, kommunalt anställda vårdbiträden/vårdare, antal
2653	Årsarbetare, landstingsanställda administratörer, antal
2654	Årsarbetare, landstingsanställda arbetsterapeuter, antal
2655	Årsarbetare, landstingsanställda biomedicinska analytiker, antal
2656	Årsarbetare, landstingsanställda dietister, antal
2657	Årsarbetare, landstingsanställda handläggare, antal
2658	Årsarbetare, landstingsanställda icke specialistkompetenta läkare, antal
2659	Årsarbetare, landstingsanställda i hantverkararbete m fl, antal
2660	Årsarbetare, landstingsanställda i kultur, turism o fritid, antal
2661	Årsarbetare, landstingsanställda i köks- o måltidsarbete, antal
2662	Årsarbetare, landstingsanställda i ledningsarbete, antal
2663	Årsarbetare, landstingsanställda ingenjörer m fl, antal
2664	Årsarbetare, landstingsanställda i primärvård, antal
2665	Årsarbetare, landstingsanställda i rehabilitering o förebyggande, antal
2666	Årsarbetare, landstingsanställda i skol- o barnomsorgsarbete, antal
2667	Årsarbetare, landstingsanställda i socialt o kurativt arbete, antal
2668	Årsarbetare, landstingsanställda i spec psykiatrisk vård, antal
2669	Årsarbetare, landstingsanställda i spec somatisk vård, antal
2670	Årsarbetare, landstingsanställda i städ, tvätt o renhållning, antal
2671	Årsarbetare, landstingsanställda i tandvård, antal
2672	Årsarbetare, landstingsanställda i tandvård övriga, antal
2673	Årsarbetare, landstingsanställda i utbildning o kultur, antal
2674	Årsarbetare, landstingsanställda i övrig hälso o sjukvård, antal
2675	Årsarbetare, landstingsanställda i övrig verksamhet, antal
2676	Årsarbetare, landstingsanställda logopeder, antal
2677	Årsarbetare, landstingsanställda läkarsekreterare, antal
2678	Årsarbetare, landstingsanställda månadsavlönade, antal
2679	Årsarbetare, landstingsanställda psykologer, antal
2680	Årsarbetare, landstingsanställda psykoterapeuter, antal
2681	Årsarbetare, landstingsanställda sjukgymnaster, antal
2682	Årsarbetare, landstingsanställda sjukhustekniker, lab personal, antal
2683	Årsarbetare, landstingsanställda sjuksköterskor, antal
2684	Årsarbetare, landstingsanställda specialistkompetenta läkare, antal
2685	Årsarbetare, landstingsanställda tandhygienister, antal
2686	Årsarbetare, landstingsanställda tandläkare, antal
2687	Årsarbetare, landstingsanställda tandsköterskor, antal
2688	Årsarbetare, landstingsanställda tekniker, antal
2689	Årsarbetare, landstingsanställda timavlönade, antal
2690	Årsarbetare, landstingsanställda undersköterskor o skötare, antal
2691	Årsarbetare, landstingsanställda övriga, antal
2692	Årsarbetare  totalt, antal/1000 inv
2693	Äldreomsorg i enskild regi, andel (%) brukare
2694	Övriga borgens- o ansvarsförbindelser landsting inkl pensionsförpliktelser och löneskatt, kr/inv
2695	Övriga borgens- o ansvarsförbindelser landsting, kr/inv
2696	Övriga borgens- o ansvarsförbindelser landstingskoncern inkl pensionsförpliktelser och löneskatt, kr/inv
2697	Övriga borgens- o ansvarsförbindelser landstingskoncern, kr/inv
2698	Övriga generella statsbidrag, kr/inv
2699	Övriga kostnader i kommunal grundskola, kr/elev
2700	Övriga kostnader i kommunal gymnasieskola, kr/elev
