Kommun;Nyckeltal;År;Visat_Värde
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv;2008;986.158795
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv;2009;1243.578964
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv;2010;1428.629568
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv;2011;1585.033277
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;826.999933
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;600
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;635
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;770
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;933.000066
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1010
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;955.695145
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1023.630794
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1233.023492
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1566.732727
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1806.656373
Vänersborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;2018.119187
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2000;8457.134631
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2001;9438
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2002;7366
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2003;7845
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2004;7576.3
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2005;8076.07
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2006;8534.64
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2007;8639.486721
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2008;9278.419075
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2009;9199.316536
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2010;9685.73134
Vänersborg;Nettokostnad äldreomsorg, kr/inv;2011;10882.04102
Vänersborg;U. Invånare 18-64 år med låg inkomst, andel (%);2009;18.87920645
Vänersborg;U. Invånare 18-64 år med låg inkomst, andel (%);2010;19.8
Vännäs;Arbetslöshet, (%);2000;3.519967
Vännäs;Arbetslöshet, (%);2001;3.29944
Vännäs;Arbetslöshet, (%);2002;3.157895
Vännäs;Arbetslöshet, (%);2003;3.752621
Vännäs;Arbetslöshet, (%);2004;4.768846
Vännäs;Arbetslöshet, (%);2005;4.802318
Vännäs;Arbetslöshet, (%);2006;5.199415
Vännäs;Arbetslöshet, (%);2007;4.180532
Vännäs;Arbetslöshet, (%);2008;2.933222
Vännäs;Arbetslöshet, (%);2009;4.449938
Vännäs;Arbetslöshet, (%);2010;6.594084
Vännäs;Arbetslöshet, (%);2011;6.51909
Vännäs;Arbetslöshet, (%);2012;6.280488
Vännäs;Invånare 0-64 år, andel (%);2000;81.024379
Vännäs;Invånare 0-64 år, andel (%);2001;80.885312
Vännäs;Invånare 0-64 år, andel (%);2002;81.047293
Vännäs;Invånare 0-64 år, andel (%);2003;81.299189
Vännäs;Invånare 0-64 år, andel (%);2004;81.419355
Vännäs;Invånare 0-64 år, andel (%);2005;81.193533
Vännäs;Invånare 0-64 år, andel (%);2006;81.128497
Vännäs;Invånare 0-64 år, andel (%);2007;80.996288
Vännäs;Invånare 0-64 år, andel (%);2008;80.997966
Vännäs;Invånare 0-64 år, andel (%);2009;80.591121
Vännäs;Invånare 0-64 år, andel (%);2010;80.377942
Vännäs;Invånare 0-64 år, andel (%);2011;79.952747
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2000;508.022855
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2001;481.267606
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2002;429.550655
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2003;382.106191
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2004;380.228387
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2005;388.917023
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2006;403.034614
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2007;537.181176
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2008;655.737705
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2009;670.934546
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2010;753.506061
Vännäs;Kostnad ekonomiskt bistånd, kr/inv;2011;762.78795
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;627
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;595
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;530
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;470
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;467
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;479
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;496.785506
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;663.217031
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;809.573054
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;832.516704
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;937.453793
Vännäs;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;954.048463
Vännäs;Nettokostnad äldreomsorg, kr/inv;2000;8354.017229
Vännäs;Nettokostnad äldreomsorg, kr/inv;2001;9864
Vännäs;Nettokostnad äldreomsorg, kr/inv;2002;10302
Vännäs;Nettokostnad äldreomsorg, kr/inv;2003;9921
Vännäs;Nettokostnad äldreomsorg, kr/inv;2004;9795.3
Vännäs;Nettokostnad äldreomsorg, kr/inv;2005;9907.63
Vännäs;Nettokostnad äldreomsorg, kr/inv;2006;9610.72
Vännäs;Nettokostnad äldreomsorg, kr/inv;2007;10299.00611
Vännäs;Nettokostnad äldreomsorg, kr/inv;2008;11641.49815
Vännäs;Nettokostnad äldreomsorg, kr/inv;2009;10523.99186
Vännäs;Nettokostnad äldreomsorg, kr/inv;2010;9482.410269
Vännäs;Nettokostnad äldreomsorg, kr/inv;2011;9776.963969
Vännäs;U. Invånare 18-64 år med låg inkomst, andel (%);2009;17.78964667
Vännäs;U. Invånare 18-64 år med låg inkomst, andel (%);2010;18.5
Värmdö;Arbetslöshet, (%);2000;2.721658
Värmdö;Arbetslöshet, (%);2001;2.136209
Värmdö;Arbetslöshet, (%);2002;1.886792
Värmdö;Arbetslöshet, (%);2003;2.246137
Värmdö;Arbetslöshet, (%);2004;2.575929
Värmdö;Arbetslöshet, (%);2005;2.856457
Värmdö;Arbetslöshet, (%);2006;3.024071
Värmdö;Arbetslöshet, (%);2007;2.373969
Värmdö;Arbetslöshet, (%);2008;2.135152
Värmdö;Arbetslöshet, (%);2009;2.731879
Värmdö;Arbetslöshet, (%);2010;3.893479
Värmdö;Arbetslöshet, (%);2011;3.351008
Värmdö;Arbetslöshet, (%);2012;3.220383
Värmdö;Invånare 0-64 år, andel (%);2000;89.776072
Värmdö;Invånare 0-64 år, andel (%);2001;89.715229
Värmdö;Invånare 0-64 år, andel (%);2002;89.621602
Värmdö;Invånare 0-64 år, andel (%);2003;89.503229
Värmdö;Invånare 0-64 år, andel (%);2004;89.303241
Värmdö;Invånare 0-64 år, andel (%);2005;89.159248
Värmdö;Invånare 0-64 år, andel (%);2006;88.732788
Värmdö;Invånare 0-64 år, andel (%);2007;88.486574
Värmdö;Invånare 0-64 år, andel (%);2008;87.944135
Värmdö;Invånare 0-64 år, andel (%);2009;87.093442
Värmdö;Invånare 0-64 år, andel (%);2010;86.457273
Värmdö;Invånare 0-64 år, andel (%);2011;85.815293
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2000;518.90563
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2001;358.860917
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2002;431.079782
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2003;468.10195
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2004;571.540745
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2005;699.900094
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2006;623.57903
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2007;665.147817
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2008;698.683647
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2009;764.011018
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2010;807.96846
Värmdö;Kostnad ekonomiskt bistånd, kr/inv;2011;741.219725
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;577.999929
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;400
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;480.999863
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;523.000067
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;640
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;785
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;702.760553
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;751.693487
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;794.463036
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;877.231396
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;934.529202
Värmdö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;863.738503
Värmdö;Nettokostnad äldreomsorg, kr/inv;2001;4280
Värmdö;Nettokostnad äldreomsorg, kr/inv;2002;3572
Värmdö;Nettokostnad äldreomsorg, kr/inv;2003;3919
Värmdö;Nettokostnad äldreomsorg, kr/inv;2004;3983.62
Värmdö;Nettokostnad äldreomsorg, kr/inv;2005;3991.58
Värmdö;Nettokostnad äldreomsorg, kr/inv;2006;4092.93
Värmdö;Nettokostnad äldreomsorg, kr/inv;2007;4209.492813
Värmdö;Nettokostnad äldreomsorg, kr/inv;2008;4438.195634
Värmdö;Nettokostnad äldreomsorg, kr/inv;2009;4814.466575
Värmdö;Nettokostnad äldreomsorg, kr/inv;2010;5396.960915
Värmdö;Nettokostnad äldreomsorg, kr/inv;2011;5184.604309
Värmdö;U. Invånare 18-64 år med låg inkomst, andel (%);2009;14.25558095
Värmdö;U. Invånare 18-64 år med låg inkomst, andel (%);2010;14.3
Värmdö;U. Kostnad försörjningsstöd, kr/utredning;2012;1482
Värnamo;Arbetslöshet, (%);2000;2.958422
Värnamo;Arbetslöshet, (%);2001;2.285352
Värnamo;Arbetslöshet, (%);2002;3.224445
Värnamo;Arbetslöshet, (%);2003;2.786755
Värnamo;Arbetslöshet, (%);2004;3.248602
Värnamo;Arbetslöshet, (%);2005;3.692405
Värnamo;Arbetslöshet, (%);2006;3.446481
Värnamo;Arbetslöshet, (%);2007;2.58893
Värnamo;Arbetslöshet, (%);2008;1.875642
Värnamo;Arbetslöshet, (%);2009;5.673503
Värnamo;Arbetslöshet, (%);2010;7.90522
Värnamo;Arbetslöshet, (%);2011;6.256447
Värnamo;Arbetslöshet, (%);2012;6.207321
Värnamo;Invånare 0-64 år, andel (%);2000;81.997148
Värnamo;Invånare 0-64 år, andel (%);2001;82.07591
Värnamo;Invånare 0-64 år, andel (%);2002;81.889495
Värnamo;Invånare 0-64 år, andel (%);2003;81.727975
Värnamo;Invånare 0-64 år, andel (%);2004;81.493346
Värnamo;Invånare 0-64 år, andel (%);2005;81.458716
Värnamo;Invånare 0-64 år, andel (%);2006;81.319083
Värnamo;Invånare 0-64 år, andel (%);2007;81.275433
Värnamo;Invånare 0-64 år, andel (%);2008;81.001127
Värnamo;Invånare 0-64 år, andel (%);2009;80.530028
Värnamo;Invånare 0-64 år, andel (%);2010;80.154113
Värnamo;Invånare 0-64 år, andel (%);2011;79.990284
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2000;1015.94463
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2001;659.890318
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2002;639.556927
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2003;694.68779
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2004;620.16449
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2005;605.238226
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2006;552.084285
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2007;564.227148
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2008;604.819791
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2009;805.361341
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2010;844.577102
Värnamo;Kostnad ekonomiskt bistånd, kr/inv;2011;899.435234
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;1238.999962
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;804
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;780.999962
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;850
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;761.000151
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;742.999962
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;678.911106
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;694.216111
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;746.680709
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1000.075827
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1053.69153
Värnamo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;1124.43061
Värnamo;Nettokostnad äldreomsorg, kr/inv;2000;6984.74659
Värnamo;Nettokostnad äldreomsorg, kr/inv;2001;7712
Värnamo;Nettokostnad äldreomsorg, kr/inv;2002;7352
Värnamo;Nettokostnad äldreomsorg, kr/inv;2003;7950
Värnamo;Nettokostnad äldreomsorg, kr/inv;2004;8197.22
Värnamo;Nettokostnad äldreomsorg, kr/inv;2005;8136.24
Värnamo;Nettokostnad äldreomsorg, kr/inv;2006;8453.88
Värnamo;Nettokostnad äldreomsorg, kr/inv;2007;8849.134528
Värnamo;Nettokostnad äldreomsorg, kr/inv;2008;9673.948146
Värnamo;Nettokostnad äldreomsorg, kr/inv;2009;9527.249412
Värnamo;Nettokostnad äldreomsorg, kr/inv;2010;9174.245424
Värnamo;Nettokostnad äldreomsorg, kr/inv;2011;9401.712516
Värnamo;U. Invånare 18-64 år med låg inkomst, andel (%);2009;16.89171711
Värnamo;U. Invånare 18-64 år med låg inkomst, andel (%);2010;16.8
Västervik;Arbetslöshet, (%);2000;8.446008
Västervik;Arbetslöshet, (%);2001;7.37227
Västervik;Arbetslöshet, (%);2002;6.503951
Västervik;Arbetslöshet, (%);2003;6.783708
Västervik;Arbetslöshet, (%);2004;7.027002
Västervik;Arbetslöshet, (%);2005;9.312754
Västervik;Arbetslöshet, (%);2006;9.31067
Västervik;Arbetslöshet, (%);2007;6.165257
Västervik;Arbetslöshet, (%);2008;4.595423
Västervik;Arbetslöshet, (%);2009;7.141499
Västervik;Arbetslöshet, (%);2010;9.318671
Västervik;Arbetslöshet, (%);2011;7.678201
Västervik;Arbetslöshet, (%);2012;8.155907
Västervik;Invånare 0-64 år, andel (%);2000;79.018513
Västervik;Invånare 0-64 år, andel (%);2001;78.907349
Västervik;Invånare 0-64 år, andel (%);2002;78.752743
Västervik;Invånare 0-64 år, andel (%);2003;78.715187
Västervik;Invånare 0-64 år, andel (%);2004;78.378822
Västervik;Invånare 0-64 år, andel (%);2005;78.066018
Västervik;Invånare 0-64 år, andel (%);2006;77.708791
Västervik;Invånare 0-64 år, andel (%);2007;77.415108
Västervik;Invånare 0-64 år, andel (%);2008;76.732864
Västervik;Invånare 0-64 år, andel (%);2009;76.235878
Västervik;Invånare 0-64 år, andel (%);2010;75.365961
Västervik;Invånare 0-64 år, andel (%);2011;74.671665
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2000;1572.46841
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2001;1246.736119
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2002;1270.281744
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2003;1272.824467
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2004;1272.872067
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2005;1283.405287
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2006;1366.868132
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2007;1143.91903
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2008;1161.981516
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2009;1374.455773
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2010;1513.561288
Västervik;Kostnad ekonomiskt bistånd, kr/inv;2011;1539.719561
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;1990
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;1580
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;1613
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;1616.999862
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1624
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1643.99993
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1758.962031
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1477.643141
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1514.320536
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1802.898865
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;2008.282332
Västervik;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;2061.986391
Västervik;Nettokostnad äldreomsorg, kr/inv;2000;8776.13635
Västervik;Nettokostnad äldreomsorg, kr/inv;2001;9192
Västervik;Nettokostnad äldreomsorg, kr/inv;2002;7856
Västervik;Nettokostnad äldreomsorg, kr/inv;2003;8550
Västervik;Nettokostnad äldreomsorg, kr/inv;2004;8783.93
Västervik;Nettokostnad äldreomsorg, kr/inv;2005;9041.25
Västervik;Nettokostnad äldreomsorg, kr/inv;2006;9704.31
Västervik;Nettokostnad äldreomsorg, kr/inv;2007;9760.628669
Västervik;Nettokostnad äldreomsorg, kr/inv;2008;11038.06799
Västervik;Nettokostnad äldreomsorg, kr/inv;2009;11181.26206
Västervik;Nettokostnad äldreomsorg, kr/inv;2010;11466.33155
Västervik;Nettokostnad äldreomsorg, kr/inv;2011;12626.01694
Västervik;U. Invånare 18-64 år med låg inkomst, andel (%);2009;20.35859431
Västervik;U. Invånare 18-64 år med låg inkomst, andel (%);2010;20.1
Västerås;Arbetslöshet, (%);2000;7.23813
Västerås;Arbetslöshet, (%);2001;6.089092
Västerås;Arbetslöshet, (%);2002;6.327352
Västerås;Arbetslöshet, (%);2003;6.757028
Västerås;Arbetslöshet, (%);2004;7.209413
Västerås;Arbetslöshet, (%);2005;7.562452
Västerås;Arbetslöshet, (%);2006;7.65615
Västerås;Arbetslöshet, (%);2007;5.948314
Västerås;Arbetslöshet, (%);2008;5.098582
Västerås;Arbetslöshet, (%);2009;6.721007
Västerås;Arbetslöshet, (%);2010;8.402666
Västerås;Arbetslöshet, (%);2011;7.976519
Västerås;Arbetslöshet, (%);2012;8.127625
Västerås;Invånare 0-64 år, andel (%);2000;83.381356
Västerås;Invånare 0-64 år, andel (%);2001;83.397366
Västerås;Invånare 0-64 år, andel (%);2002;83.389707
Västerås;Invånare 0-64 år, andel (%);2003;83.299099
Västerås;Invånare 0-64 år, andel (%);2004;83.164395
Västerås;Invånare 0-64 år, andel (%);2005;83.080176
Västerås;Invånare 0-64 år, andel (%);2006;82.982997
Västerås;Invånare 0-64 år, andel (%);2007;82.791936
Västerås;Invånare 0-64 år, andel (%);2008;82.510172
Västerås;Invånare 0-64 år, andel (%);2009;82.11217
Västerås;Invånare 0-64 år, andel (%);2010;81.757491
Västerås;Invånare 0-64 år, andel (%);2011;81.372514
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2000;1874.41264
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2001;1474.465371
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2002;1454.316457
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2003;1420.249717
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2004;1543.531226
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2005;1598.462868
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2006;1388.79025
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2007;1402.71297
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2008;1363.517567
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2009;1535.045904
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2010;1620.194305
Västerås;Kostnad ekonomiskt bistånd, kr/inv;2011;1662.761609
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;2247.999696
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;1767.999925
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;1743.999963
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;1705.000092
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1856.000073
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1924.000328
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1673.584102
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1694.262799
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1652.544813
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1869.449919
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1981.70748
Västerås;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;2043.394672
Västerås;Nettokostnad äldreomsorg, kr/inv;2000;5946.981588
Västerås;Nettokostnad äldreomsorg, kr/inv;2001;6275
Västerås;Nettokostnad äldreomsorg, kr/inv;2002;6042
Västerås;Nettokostnad äldreomsorg, kr/inv;2003;6076
Västerås;Nettokostnad äldreomsorg, kr/inv;2004;6209.58
Västerås;Nettokostnad äldreomsorg, kr/inv;2005;6090.3
Västerås;Nettokostnad äldreomsorg, kr/inv;2006;6358.35
Västerås;Nettokostnad äldreomsorg, kr/inv;2007;6611.719311
Västerås;Nettokostnad äldreomsorg, kr/inv;2008;7019.764783
Västerås;Nettokostnad äldreomsorg, kr/inv;2009;7182.107757
Västerås;Nettokostnad äldreomsorg, kr/inv;2010;7219.828434
Västerås;Nettokostnad äldreomsorg, kr/inv;2011;7309.886165
Västerås;U. Invånare 18-64 år med låg inkomst, andel (%);2009;19.12268924
Västerås;U. Invånare 18-64 år med låg inkomst, andel (%);2010;19.5
Västerås;U. Kostnad försörjningsstöd, kr/utredning;2012;3436
Växjö;Arbetslöshet, (%);2000;5.219739
Växjö;Arbetslöshet, (%);2001;4.762519
Växjö;Arbetslöshet, (%);2002;4.984904
Växjö;Arbetslöshet, (%);2003;4.404189
Växjö;Arbetslöshet, (%);2004;4.818097
Växjö;Arbetslöshet, (%);2005;5.465959
Växjö;Arbetslöshet, (%);2006;5.265101
Växjö;Arbetslöshet, (%);2007;3.736161
Växjö;Arbetslöshet, (%);2008;3.63538
Växjö;Arbetslöshet, (%);2009;5.941101
Växjö;Arbetslöshet, (%);2010;7.897366
Växjö;Arbetslöshet, (%);2011;7.199021
Växjö;Arbetslöshet, (%);2012;7.879293
Växjö;Invånare 0-64 år, andel (%);2000;84.154477
Växjö;Invånare 0-64 år, andel (%);2001;84.10815
Växjö;Invånare 0-64 år, andel (%);2002;84.063649
Växjö;Invånare 0-64 år, andel (%);2003;84.012762
Växjö;Invånare 0-64 år, andel (%);2004;83.870758
Växjö;Invånare 0-64 år, andel (%);2005;83.816553
Växjö;Invånare 0-64 år, andel (%);2006;83.794426
Växjö;Invånare 0-64 år, andel (%);2007;83.57256
